city,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
攀枝花市,50.48938456632654,45.1455735809949,46.018125,20.83755022321429,28.434994419642862,35.22806919642857,31.46979352678571
贵阳市,69.65008892128279,68.91077077259476,59.69871428571428,17.5458112244898,26.310178571428576,18.53112244897959,30.460892857142856
三明市,47.30983158311869,45.26395507232019,40.96657073509015,10.839309986130374,14.952661234396675,16.331830790568656,29.30122052704578
福州市,50.57941343203949,45.513374099639854,44.61111694677872,8.283235294117647,18.28060224089636,14.211834733893555,35.32054388422036
基隆市,41.58566326530611,30.47691326530612,27.505,7.970357142857142,13.036607142857145,7.026785714285714,36.967857142857135
毕节市,65.31417629448474,63.973848878394335,56.62675914994099,13.530664108618652,16.875726829988192,19.28062278630461,32.17550177095631
衡阳市,91.08056450989484,90.03792729591831,71.38365259740259,13.17193722943723,36.12470238095239,26.646239177489186,24.888014069264063
株洲市,81.48325510204084,80.79959515306122,66.96512142857142,13.066942857142855,26.1501875,23.03785714285715,26.241246428571436
吉安市,73.73495892623104,73.29181461804906,61.75068643512453,12.94640235910878,21.158826179554392,21.831667758846663,27.79501802096986
昭通市,67.39280397422127,64.10560016111707,57.74801503759398,13.435744360902255,13.353712406015037,18.553007518796992,31.71660714285714
迪庆藏族自治州,40.98618928571428,14.349295918367345,15.145451785714286,2.303785714285715,1.673147321428571,9.299375,40.94239464285715
抚州市,65.0012292917167,64.22973289315726,54.2709831932773,11.77094537815126,17.190220588235295,17.343592436974795,28.00793067226891
南平市,49.95803342490842,47.336486678004526,42.97291666666667,11.34362332112332,12.763179181929184,14.485347985347984,30.810682234432228
宁德市,49.65675649350651,46.61486781076068,43.82507467532466,9.764305194805193,13.50078733766234,13.450974025974029,34.06274025974026
遵义市,70.35224988491638,69.89082620454198,58.78421186895809,15.727427497314713,15.484663668098818,17.347408700322237,27.03425349087004
铜仁市,73.22909100688469,68.32740502827636,68.0580916523236,15.574978485370051,13.61038618760757,21.537005163511186,25.40380163511188
萍乡市,81.93063329081633,81.43465433673471,67.82054464285714,13.730982142857142,26.168348214285714,24.270535714285707,25.9990625
山南地区,43.26290454505585,15.979057145780953,13.366479738027016,1.0378131395824808,1.6282784997953337,4.435044003274663,42.49323048847045
娄底市,80.93951771924988,76.45804260893547,73.33457528957528,12.872181467181464,28.11575772200772,29.240106177606176,27.16491795366796
湘潭市,87.57213678328476,83.62837463556852,74.48107142857144,12.85481292517007,37.57559523809524,27.16369047619047,25.578443877551024
泸州市,80.32801521501459,79.89637390670555,65.91955676020407,13.768233418367348,23.87001753826531,19.35730229591836,26.10317283163265
宜宾市,96.83616815476188,95.76623469387754,75.70718750000002,14.843767857142856,27.66109375,21.749404761904763,27.192735119047622
湘西土家族苗族自治州,79.24594989067056,77.00997357871722,70.36826020408162,10.99150510204082,17.90862244897959,22.423596938775518,24.41649234693878
宜春市,72.85415186444946,71.35485607205842,62.84686728395063,11.72733245149912,25.81693672839506,22.333884479717817,26.70282627865961
林芝地区,40.46543745462613,12.863827438089862,10.102793266516093,0.976315640880858,1.6922801383399204,3.813047007340486,40.38548277809148
新余市,77.68031978862975,76.65992620262391,66.95838010204082,14.28022959183674,31.18925382653062,25.09311224489796,25.84394132653062
East Siang,41.58048469387755,28.545408163265297,22.60071428571428,2.726071428571429,4.670535714285714,6.0625,41.09875
甘孜藏族自治州,39.18351603331881,6.584192714814583,5.723697190766552,0.7594446864111505,1.2302645905923344,3.8337325783972127,38.74552237587107
益阳市,81.73902497056517,76.97096865188384,74.46555288461538,11.940583791208793,25.30033482142857,29.626545329670336,28.30546016483517
长沙市,85.17781987795118,82.6176880752301,71.38559173669468,11.620336134453783,30.94011729691876,25.430147058823536,26.13050420168068
日喀则地区,40.49775622401738,3.142855371315195,2.93199246933622,0.2389520202020204,0.4850091314935064,3.0825667388167384,40.34897937710438
重庆市,77.55657334183675,76.85036330782314,62.24997916666666,14.946157242063492,21.67532043650794,20.74407242063492,24.30128373015873
丽水市,53.75990286499215,50.91189495028781,46.08304487179487,9.654468864468866,16.95214629120879,14.545329670329668,31.13362866300366
温州市,56.01057580174928,52.79976702415661,50.09432944606414,10.08527696793003,23.16040451895044,15.564322157434404,32.16714650145773
乐山市,87.98361707841032,86.83414272287862,69.92837406015038,11.07573308270677,23.12695018796993,17.99561403508772,29.76888471177944
鹰潭市,65.98743322328932,64.70733793517408,55.24543067226891,13.592289915966388,21.28542542016807,17.77731092436975,25.548098739495803
常德市,86.10855426992228,83.62517356049565,75.21312925170069,13.796058673469387,26.11677295918367,27.80250850340136,27.58180059523809
上饶市,62.66124119897959,60.57783737244899,54.72615,13.042832142857144,20.20672767857143,18.192499999999992,24.961885714285724
昌都地区,39.8226168154762,4.982864583333334,4.093935267857144,0.3676651785714285,0.5839462425595238,3.9375558035714273,39.801081473214296
